"id","station_code","station_name","latitude","longitude","level"
763,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/V1bA6zIKJdr","Mabvaziva clinic 0104102",NULL,NULL,4
764,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/VKhKIdCsAHA","Nyazura Mission Clinic",NULL,NULL,4
765,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/VUl74f1phMs","Rusape District Hospital",NULL,NULL,4
766,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/VWsEtgX9I8R","Nyamusosa Clinic",NULL,NULL,4
767,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/VxybGJwWgEV","Gorubi Springs Rural Health Centre",NULL,NULL,4
768,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/wHqZbOi222z","Nyazura Clinic",NULL,NULL,4
769,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/wo9el2iugOq","Matotwe Clinic",NULL,NULL,4
770,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/X8eNcHrqP3q","St. Theresa Mission Hospital",NULL,NULL,4
771,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/X8PgJiXb9dh","Mavhudzi Clinic",NULL,NULL,4
772,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Xn3QvNdNdVf","Chinyika 2 Rural Health Centre",NULL,NULL,4
773,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/XxVznC08Dqf","Bamba Rural Health Centre",NULL,NULL,4
774,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/xydbCkcaUfL","Chikore Clinic",NULL,NULL,4
775,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/YXs6Sw0yceC","Sangano Clinic",NULL,NULL,4
776,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/z3QmTgqAP04","Matsika Clinic",NULL,NULL,4
777,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/zbiLLHQRvvr","Rusape ZRP Clinic ",NULL,NULL,4
778,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/ZP6AUxsoZDz","Anorldine Clinic",NULL,NULL,4
779,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc","Chipinge",NULL,NULL,3
780,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/amsyTo6Om22","Tongogara Clinic",NULL,NULL,4
781,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/Ay1YSvb4KQR","Changazi clinic ",NULL,NULL,4
782,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/B4RFb8m7IUg","Zona Clinic",NULL,NULL,4
783,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/BSTfx1ktZet","Chipinge New Start Centre/New Life Cent ",NULL,NULL,4
784,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/cQ6zS5sLoW0","Gwenzi Clinic",NULL,NULL,4
785,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/d6NhWP6vRNF","Musirwizi Clinic",NULL,NULL,4
786,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/dmG5Nog6eNq","Musani Clinic",NULL,NULL,4
787,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/E5TbMMc7bA3","Kondo Clinic",NULL,NULL,4
788,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/ElZc8VF2oSA","Tanganda Clinic",NULL,NULL,4
789,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/eM48tOmb5ex","Kopera Clinic",NULL,NULL,4
790,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/ggRzUEiEnO3","Avontour Tingamire Clinic",NULL,NULL,4
791,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/GoVLABLOLs3","Ngaome Clinic",NULL,NULL,4
792,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/hC6cct2Jj4T","Chipinge New Start Centre/New Life Centre",NULL,NULL,4
793,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/HlCM9K3wEBr","Chipangayi Clinic",NULL,NULL,4
794,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/IAxIHwuKmli","Rimbi Clinic",NULL,NULL,4
795,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/IfKqyKB6VCQ","Zamchiya Clinic",NULL,NULL,4
796,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/IGGZELojXLu","Manzvire Clinic",NULL,NULL,4
797,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/JrkEzV0EXrw","Paidamoyo Clinic",NULL,NULL,4
798,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/JSZvh2eCSTO","Midsave Clinic ",NULL,NULL,4
799,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/keLg1H27wuQ","Junction Gate Clinic",NULL,NULL,4
800,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/KTR82HGVqGM","Mabeye Clinic",NULL,NULL,4
801,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/llEZFtnjIuw","Chiriga Rural Health Centre",NULL,NULL,4
802,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/LQPbeSx2vyk","Gumira Clinic",NULL,NULL,4
803,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/LXXmlgvXDJk","ARDA Mid 100023 - Clinic",NULL,NULL,4
804,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/LY5YYd3NGVB","Jersey Clinic",NULL,NULL,4
805,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/LyRjn3QDVEk","Takwirira Clinic",NULL,NULL,4
806,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/m9X5oVENSzf","Silverstream Clinic",NULL,NULL,4
807,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/MBZYJhiMWW9","Tamandai Clinic",NULL,NULL,4
808,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/MKTghrOSky3","Chiringa Clinic",NULL,NULL,4
809,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/n4Ie2UOMdnJ","Lamont Clinic",NULL,NULL,4
810,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/nlmsitPL9Iu","Mt. Selinda Mission Hospital",NULL,NULL,4
811,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/nNmjZD0Xkbi","Vheneka Clinic",NULL,NULL,4
812,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/nnTF3x2k1Nj","Chikore Mission Hospital",NULL,NULL,4
813,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/ONLXKfU6kMU","Mahenye Clinic ",NULL,NULL,4
814,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/pv8AC8uKyqP","Gaza Council Clinic",NULL,NULL,4
815,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/q8w6UsNPbMG","Chibuwe Clinic",NULL,NULL,4
816,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/QGNk0xwCPLp","Southdowns Clinic",NULL,NULL,4
817,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/qGRNNxCRE9F","Hwakata Clinic",NULL,NULL,4
818,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/qjwyEub0gWL","Chipinge District Hospital",NULL,NULL,4
819,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/QxmfRcsbHhH","Muswera Clinic",NULL,NULL,4
820,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/REgkS89loxc","Chichichi Clinic",NULL,NULL,4
821,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/tJL4F34QLHI","Ngaome Clinic ",NULL,NULL,4
822,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/tsaaH8cN0EY","Ratelshoek Clinic",NULL,NULL,4
823,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/TT234FizJFS","Nyunga Clinic",NULL,NULL,4
824,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/uj8ctjqnN8U","St. Peters Mission Hospital",NULL,NULL,4
825,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/vGKeDpIYJOG","Muparadze Clinic",NULL,NULL,4
826,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/W0Ppo7ae6a9","Mahenye Clinic",NULL,NULL,4
827,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/W9p1h4w64te","Mutandahwe Clinic",NULL,NULL,4
828,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/W9ZONCEDDsl","Chisuma Clinic",NULL,NULL,4
829,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/XPMMDcY8BuB","Chinyamukwaka Clinic",NULL,NULL,4
830,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/xvTQ8nB5Mvj","Madhuka Rural Health Centre",NULL,NULL,4
831,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/y2zdUiQO4He","Mutema Clinic",NULL,NULL,4
832,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/Y7iKPeu2gzq","New Year Gift Clinic",NULL,NULL,4
833,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/YETAaWuPz4X","Tuzuka Rural Health Centre",NULL,NULL,4
834,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/Z3mLXNOy7eM","Chipinge Town Clinic",NULL,NULL,4
835,"/Z9zOAr1dQ8K/ngqYrheLIDD/ZBDSjKKpYBc/ZCIZz6WLNmo","ARDA Estates Clinic",NULL,NULL,4
836,"/Z9zOAr1dQ8K/S9JaZTjqDf0","Mashonaland Central",NULL,NULL,2
837,"/Z9zOAr1dQ8K/S9JaZTjqDf0/IqKdDLmC19q","Centenary ",NULL,NULL,3
838,"/Z9zOAr1dQ8K/S9JaZTjqDf0/VipQY4RTgL8","Mazowe ",NULL,NULL,3
839,"/Z9zOAr1dQ8K/Swcfysry1GK","Masvingo",NULL,NULL,2
840,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5","Zaka",NULL,NULL,3
841,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/Dsxy9OYWGra","Mushaya Clinic",NULL,NULL,4
842,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/dVYZfmaQlZu","Gumbo Clinic",NULL,NULL,4
843,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/EJ8AWcWntZC","Ndanga Clinic",NULL,NULL,4
844,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/enmkxbYDcf1","Madhloro Clinic ",NULL,NULL,4
845,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/FIVfQy6uvyY","Jichidza Council Clinic",NULL,NULL,4
846,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/g9tFVjxzZDT","Veza Clinic",NULL,NULL,4
847,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/icfOvgEjvBc","Benzi Clinic",NULL,NULL,4
848,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/ifRp2NyE9bf","Fuve Clinic",NULL,NULL,4
849,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/IZd8YJZuStE","Siyawareva Clinic",NULL,NULL,4
850,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/j242MePofT5","Mageza Rural Health Centre",NULL,NULL,4
851,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/JAnao9byjMH","Nhema Clinic",NULL,NULL,4
852,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/JmCXC6C7rrq","Njiva Clinic ",NULL,NULL,4
853,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/ky8LXqc6FT7","Njiva Clinic",NULL,NULL,4
854,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/lV9XsdZFQJO","Machiva Clinic",NULL,NULL,4
855,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/m1d3Az0zvDK","Chiredzana Clinic",NULL,NULL,4
856,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/mJ9eUB3If4W","Musiso Mission Hospital",NULL,NULL,4
857,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/MN5sIO2VqYH","Jichidza Mission Clinic",NULL,NULL,4
858,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/Ns9TN1yfjMZ","Bota Clinic",NULL,NULL,4
859,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/pkT7Hpy8KXy","Machiva Clinic ",NULL,NULL,4
860,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/PMfFMZIrZm5","Jerera Satelite Clinic",NULL,NULL,4
861,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/s0NGujuznMj","Harava Rural Health Centre",NULL,NULL,4
862,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/S6noqN7rl9N","Bvukururu Clinic",NULL,NULL,4
863,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/TnFsY7jz1e9","Nyakunhuwa Clinic",NULL,NULL,4
864,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/uilLHWBmgKT","Mandhloro Clinic",NULL,NULL,4
865,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/UjPKTFDVqUE","Chipinda Rural Health Centre",NULL,NULL,4
866,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/USZm9peQXTh","Svuvure Rural Health Hospital",NULL,NULL,4
867,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/uuD4wwSkIeT","Chinyabako Clinic",NULL,NULL,4
868,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/VTBMaKUuMpQ","Murerekwa Clinic",NULL,NULL,4
869,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/w4buke8xk7w","Zibwowa Private Clinic",NULL,NULL,4
870,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/WGJRn7abY4N","Nemauku Clinic",NULL,NULL,4
871,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/Z5J3cdh6yMb","Zinguwo Clinic",NULL,NULL,4
872,"/Z9zOAr1dQ8K/Swcfysry1GK/cmSn9zK9Tn5/ZlQRjkoXG9b","Ndanga Hospital",NULL,NULL,4
873,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R","Bikita",NULL,NULL,3
874,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/crSUbi6i5F5","Gava Rural Health Centre",NULL,NULL,4
875,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/eyzAFcfSQEX","Mkanga Rural Hospital",NULL,NULL,4
876,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/fo8DmvW4GD4","Bikita Minerals Clinic",NULL,NULL,4
877,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/G5jQ0PgLBmE","Nyika Rural Health Centre",NULL,NULL,4
878,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/i9PX3wtF6cy","Muvava Satelite Clinic",NULL,NULL,4
879,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/iSsPDmuYqMy","Marozva Clinic",NULL,NULL,4
880,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/j70GjIlGs0j","Pfupajena Clinic",NULL,NULL,4
881,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/jTHXPdvfmvE","Gangare Rural Health Centre",NULL,NULL,4
882,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/M3fHp1fXm4C","Hozvi Clinic",NULL,NULL,4
883,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/NaO74LLddM5","Chitasa Clinic",NULL,NULL,4
884,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/NUbvkDjF8gR","Chikuku Clinic",NULL,NULL,4
885,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/O3syMqZH5bx","Bikita Epi Mobile",NULL,NULL,4
886,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/ObJD78iiFpH","Deure II Clinic",NULL,NULL,4
887,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/oKF4ghEdf2q","Ngorima Clinic",NULL,NULL,4
888,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/P7RIEu3l0cg","Odzi Rural Hospital",NULL,NULL,4
889,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/rkqZQFjc9on","Murwira Clinic",NULL,NULL,4
890,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/RRoxTlWt5OO","Mashoko Hospital",NULL,NULL,4
891,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/sk68oHctZOt","ZRP Bikita Clinic",NULL,NULL,4
892,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/SsH6OoS1V9b","Bikita Rural Hospital",NULL,NULL,4
893,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/steehc0leFc","Masarasa Clinic",NULL,NULL,4
894,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/SVnZJjfH3bd","Mungezi Rural Health Centre",NULL,NULL,4
895,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/v3oBPHTfkPf","Silveira Mission Hospital",NULL,NULL,4
896,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/v49gHHSg0ql","Mandara Clinic",NULL,NULL,4
897,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/w2OET5yQcEH","Mutikizizi Rural Health Centre",NULL,NULL,4
898,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/WImVX85YsWu","Ruponeso Clinic",NULL,NULL,4
899,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/WKvlACWxQJa","Mukore Rural Health Centre",NULL,NULL,4
900,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/x6KqZuVLib1","Odzi Clinic",NULL,NULL,4
901,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/y1AymbEJYoE","Devure 1 Clinic",NULL,NULL,4
902,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/YQpWsAxwrFd","Chirorwe Clinic",NULL,NULL,4
903,"/Z9zOAr1dQ8K/Swcfysry1GK/dMQxp7sPj1R/zygIXPCfI2m","Negovano Rural Health Centre",NULL,NULL,4
904,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4","Mwenezi",NULL,NULL,3
905,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/AarDXWOHk2L","Munyamani Rural Health Centre ",NULL,NULL,4
906,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/AfnXx27tQ4L","Mwenezi Council Clinic ",NULL,NULL,4
907,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/bA0TiXkTzDI","Chimbudzi Clinic",NULL,NULL,4
908,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/cryqOuYCTo9","Mazetese Clinic",NULL,NULL,4
909,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/eNq2hEBUbBx","Mwenezana Clinic",NULL,NULL,4
910,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/fil4aqGSpkM","Chizumba Clinic",NULL,NULL,4
911,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/gkGXl8Nh29p","Manyuchi Clinic2",NULL,NULL,4
912,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/GUyrKhGPkmB","Chingwizi Satelite Clinic",NULL,NULL,4
913,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/iBtiSFIva5U","Murove Clinic",NULL,NULL,4
914,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/ihx0kEPhDMu","Munyamani Clinic",NULL,NULL,4
915,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/JwYM3bMuGN8","Manyuchi Clinic",NULL,NULL,4
916,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/KaZSdnHLBYC","Munyamani Rural Health Centre",NULL,NULL,4
917,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/KGODrJyUU0d","Chirindi Clinic",NULL,NULL,4
918,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/KSeMcOy1Blg","Rutenga Clinic",NULL,NULL,4
919,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/L1NXyIXr4Xi","Neshuro District Hospital",NULL,NULL,4
920,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/mtHydPyChpG","Maranda Sub-Clinic",NULL,NULL,4
921,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/nNRxlONErnx","Mwenezi Council Clinic",NULL,NULL,4
922,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/NWTeFnEAJnq","Petronella Rural Health Centre ",NULL,NULL,4
923,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/OEtit4CZpza","Mwenezana Clinic ",NULL,NULL,4
924,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/QawCcirF9wM","Maryvale Rural Health Centre",NULL,NULL,4
925,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/QqmegtpUcnx","Maranda Mission Hospital",NULL,NULL,4
926,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/rGj6vwocIr0","Matibi Mission Hospital",NULL,NULL,4
927,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/RrnkwgdtPCM","Ruzambu Clinic",NULL,NULL,4
928,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/RutCBJv2FDw","Bubi River Ranch Clinic",NULL,NULL,4
929,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/Sd1voKwxJhS","Mushava Clinic",NULL,NULL,4
930,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/t2cfj97U17r","Mwenezi Council Clinic",NULL,NULL,4
931,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/twnngm080PW","Mwenezi Council Clinic ",NULL,NULL,4
932,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/U6uRzVh0RSW","NRZ Clinic",NULL,NULL,4
933,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/uZxyGTs0zwb","Lundi Clinic",NULL,NULL,4
934,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/VQBNHdBY781","Mulelesi Clinic",NULL,NULL,4
935,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/XIv6Q7a9F0J","Boterere Rural Health Centre",NULL,NULL,4
936,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/XJsvcIzmT1E","Rutenga Railways Clinic",NULL,NULL,4
937,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/xXvAFa6LVPB","G&N Clinic Clinic",NULL,NULL,4
938,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/YY58oZC8vq5","Marinda Rural Health Centre",NULL,NULL,4
939,"/Z9zOAr1dQ8K/Swcfysry1GK/iTHhUYtNnL4/yzw2HRX9Prn","Nehanda Clinic",NULL,NULL,4
940,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF","Masvingo",NULL,NULL,3
941,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/AMIatgPm3xb","Stanmore Rural Health Centre",NULL,NULL,4
942,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/AUU2Za6iKUr","Mukosi Clinic",NULL,NULL,4
943,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/baRAS8w9gmR","Summerton Clinic",NULL,NULL,4
944,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/bfcqsUA785y","Zvamahande Rural Health Centre",NULL,NULL,4
945,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/bGVZqTZYySb","Mushandike Clinic",NULL,NULL,4
946,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/BQphG56vN2b","Zimuto Clinic",NULL,NULL,4
947,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/BYmITScQJL8","Nemwanwa Clinic",NULL,NULL,4
948,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/DthvHWxwhl8","Chatikobo Clinic",NULL,NULL,4
949,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/epPROUCXfAX","Rukovo Clinic",NULL,NULL,4
950,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/EQMIsSwYCJE","Nyikavanhu Rural Health Centre",NULL,NULL,4
951,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/FUoqhbrAxqB","Bere Clinic",NULL,NULL,4
952,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/gEEJqV8kQoU","Ngomahuru Psychiatric Hospital ",NULL,NULL,4
953,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/Hc4fFQhQIgR","Hwendedzo Clinic",NULL,NULL,4
954,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/hIQLu7ZOrfq","Gundura Clinic",NULL,NULL,4
